graph_type,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,group1,group2,mu_t_group1,mu_t_group2,mean_difference_group2_minus_group1,ci95_lower,ci95_upper,p_value_tukey_adjusted,reject_tukey_0p05
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p075,mu_0p125,0.075,0.125,-0.483973283091073,-1.0025926622821673,0.03464609610002123,0.08519418678546864,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p075,mu_0p150,0.075,0.15,-1.1709175587000331,-1.6895369378911274,-0.6522981795089389,2.3961416184548057e-09,True
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p075,mu_0p175,0.075,0.175,-1.0992558147846765,-1.6178751939757707,-0.5806364355935822,2.5405873627093456e-08,True
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p075,mu_0p225,0.075,0.225,-0.5578647288799701,-1.0764841080710643,-0.03924534968887583,0.025856287401616274,True
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p075,mu_0p300,0.075,0.3,-0.23621378649814417,-0.7548331656892384,0.28240559269295007,0.8260094778370308,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p100,mu_0p125,0.1,0.125,-0.41519840352965964,-0.9338177827207539,0.1034209756614346,0.2119127866857995,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p100,mu_0p150,0.1,0.15,-1.1021426791386197,-1.620762058329714,-0.5835232999475255,2.3147567085324283e-08,True
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p100,mu_0p175,0.1,0.175,-1.0304809352232631,-1.5491003144143574,-0.5118615560321689,2.215050509679628e-07,True
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p100,mu_0p225,0.1,0.225,-0.4890898493185567,-1.007709228509651,0.02952952987253754,0.07898344461739815,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p100,mu_0p300,0.1,0.3,-0.1674389069367308,-0.686058286127825,0.35118047225436344,0.9621580570441655,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p125,mu_0p150,0.125,0.15,-0.6869442756089601,-1.2055636548000543,-0.16832489641786585,0.0020195295889441356,True
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p125,mu_0p175,0.125,0.175,-0.6152825316936035,-1.1339019108846977,-0.09666315250250923,0.008911520167941944,True
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p125,mu_0p225,0.125,0.225,-0.07389144578889706,-0.5925108249799913,0.4447279334021972,0.9995540984505734,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p125,mu_0p300,0.125,0.3,0.24775949659292884,-0.2708598825981654,0.7663788757840231,0.7911965624267562,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p150,mu_0p175,0.15,0.175,0.07166174391535662,-0.4469576352757376,0.5902811231064509,0.999626408345452,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p150,mu_0p225,0.15,0.225,0.613052829820063,0.0944334506289688,1.1316722090111573,0.009307678223076543,True
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p150,mu_0p300,0.15,0.3,0.9347037722018889,0.4160843930107947,1.4533231513929832,3.793165830101586e-06,True
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p175,mu_0p225,0.175,0.225,0.5413910859047064,0.022771706713612172,1.0600104650958007,0.03434289692216708,True
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p175,mu_0p300,0.175,0.3,0.8630420282865323,0.34442264909543807,1.3816614074776266,2.754701162122064e-05,True
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,spectral_kappa,auc_raw,mu_0p225,mu_0p300,0.225,0.3,0.3216509423818259,-0.19696843680926834,0.8402703215729201,0.5206594777535971,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,-0.00017743419734606676,-0.0007670875237780479,0.0004122191290859144,0.9732775693504476,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,9.504995820659246e-05,-0.0004946033682253887,0.0006847032846385736,0.9990946819543606,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,1.299620285473771e-06,-0.0005883537061465074,0.0005909529467174549,0.999999999999993,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,9.442901175260978e-05,-0.0004952243146793714,0.0006840823381845909,0.9991279127607897,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,-4.407109543288091e-05,-0.0006337244218648621,0.0005455822309991002,0.9999898879221353,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,8.974943258875222e-05,-0.0004999038938432289,0.0006794027590207334,0.9993479821856772,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,0.0002724841555526592,-0.00031716917087932193,0.0008621374819846404,0.8159470782174824,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,0.00017873381763154053,-0.0004109195088004406,0.0007683871440635217,0.9722835848456656,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,0.00027186320909867653,-0.0003177901173333046,0.0008615165355306577,0.8175612381138175,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,0.00013336310191318585,-0.0004562902245187953,0.000723016428345167,0.9940087230412099,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,0.000267183629934819,-0.00032246969649716217,0.0008568369563668001,0.8294958176642329,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,-9.375033792111869e-05,-0.0006834036643530998,0.0004959029885108625,0.9991630995718921,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,-6.20946453982682e-07,-0.0005902742728859638,0.0005890323799779985,0.9999999999999999,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,-0.00013912105363947337,-0.0007287743800714545,0.0004505322727925078,0.9924717530870035,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,-5.300525617840234e-06,-0.0005949538520498214,0.0005843528008141409,0.9999999999684015,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,9.3129391467136e-05,-0.0004965239349648451,0.0006827827178991172,0.9991942804719169,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,-4.537071571835468e-05,-0.0006350240421503358,0.0005442826107136265,0.9999879847565601,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,8.844981230327845e-05,-0.0005012035141287027,0.0006781031387352596,0.9994003432005616,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,-0.00013850010718549069,-0.0007281534336174718,0.00045115321924649046,0.9926507854972423,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,-4.679579163857552e-06,-0.0005943329055958387,0.0005849737472681236,0.9999999999850291,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,0.00013382052802163313,-0.000455832798410348,0.0007234738544536143,0.9938963994698888,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p075,mu_0p100,0.075,0.1,-3.810396313251715e-05,-0.00016496238046679468,8.875445420176037e-05,0.9735200490605521,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p075,mu_0p125,0.075,0.125,2.0994162270501272e-05,-0.00010586425506377625,0.0001478525796047788,0.9989483454879027,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p075,mu_0p150,0.075,0.15,3.5231640300374505e-08,-0.00012682318569397715,0.0001268936489745779,1.0,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p075,mu_0p175,0.075,0.175,2.0304027962575358e-05,-0.00010655438937170217,0.00014716244529685288,0.9991307252034107,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p075,mu_0p225,0.075,0.225,-9.25279601125806e-06,-0.00013611121334553559,0.00011760562132301947,0.9999912524202839,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p075,mu_0p300,0.075,0.3,1.9163054256771052e-05,-0.00010769536307750647,0.00014602147159104858,0.9993757103110378,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p100,mu_0p125,0.1,0.125,5.909812540301842e-05,-6.77602919312591e-05,0.00018595654273729595,0.8101422807456556,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p100,mu_0p150,0.1,0.15,3.8139194772817526e-05,-8.871922256146e-05,0.00016499761210709505,0.9733970648352267,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p100,mu_0p175,0.1,0.175,5.840799109509251e-05,-6.845042623918502e-05,0.00018526640842937003,0.8185346332372503,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p100,mu_0p225,0.1,0.225,2.885116712125909e-05,-9.800725021301843e-05,0.00015570958445553662,0.9938260417782697,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p100,mu_0p300,0.1,0.3,5.72670173892882e-05,-6.959139994498932e-05,0.00018412543472356573,0.8319916637028828,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p125,mu_0p150,0.125,0.15,-2.0958930630200897e-05,-0.00014781734796447842,0.00010589948670407663,0.9989583456259473,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p125,mu_0p175,0.125,0.175,-6.901343079259142e-07,-0.00012754855164220344,0.0001261682830263516,0.9999999999984264,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p125,mu_0p225,0.125,0.225,-3.0246958281759332e-05,-0.00015710537561603686,9.66114590525182e-05,0.9920343416270883,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p125,mu_0p300,0.125,0.3,-1.8311080137302198e-06,-0.00012868952534800775,0.0001250273093205473,0.9999999994587727,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p150,mu_0p175,0.15,0.175,2.0268796322274983e-05,-0.00010658962101200254,0.0001471272136565525,0.9991393005322744,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p150,mu_0p225,0.15,0.225,-9.288027651558435e-06,-0.00013614644498583596,0.00011757038968271909,0.9999910527588105,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p150,mu_0p300,0.15,0.3,1.9127822616470678e-05,-0.00010773059471780685,0.0001459862399507482,0.9993822696693053,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p175,mu_0p225,0.175,0.225,-2.9556823973833418e-05,-0.00015641524130811094,9.730159336044411e-05,0.9929643703592733,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p175,mu_0p300,0.175,0.3,-1.1409737058043056e-06,-0.00012799939104008183,0.00012571744362847322,0.9999999999682991,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_marginal_delta,mu_0p225,mu_0p300,0.225,0.3,2.8415850268029112e-05,-9.844256706624841e-05,0.00015527426760230664,0.9943151527005447,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_raw,mu_0p075,mu_0p100,0.075,0.1,0.0027283979198109787,-0.006180047867407308,0.011636843707029266,0.9708148985563699,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_raw,mu_0p075,mu_0p125,0.075,0.125,0.0020688952355446084,-0.006839550551673678,0.010977341022762894,0.9930858276075507,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_raw,mu_0p075,mu_0p150,0.075,0.15,-0.00044707161064827354,-0.00935551739786656,0.008461374176570013,0.999999056696431,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_raw,mu_0p075,mu_0p175,0.075,0.175,0.00613050776993044,-0.0027779380172878463,0.015038953557148727,0.3893707868006504,False
